epoch,global_step,split,stage,learning_rate,loss,mse,l1,reconstruction,perceptual,adversarial,warp,temporal_excess,rebound,safety_total,psnr,discriminator,ste_singular_recall
9,8640,train,tcm,7.990572367694126e-05,4.817542589083314,,,0.08023862310413582,4.707484765474995,2.1103329091643293,0.08036536660899098,0.005308571162232548,0.001484832249262368,0.0006793403539025652,20.542397366464137,0.42562978991190903,0.43454560240885864
9,8640,val,tcm,7.990572367694126e-05,5.463983416557312,,,0.08306101976583401,5.343912124633789,2.712884580095609,0.09127815881123146,0.006330763893978049,0.0012052138588882618,0.0007535977873582548,20.097009483973185,,0.44444444179534914
10,9600,train,tcm,7.556684364698287e-05,4.755773822218179,,,0.08076149441379434,4.644706904888153,2.180130018154159,0.07837736516376026,0.005144133541080483,0.0015197538319937996,0.0006663887488222997,20.58572486837705,0.413874447029472,0.43606981039047243
10,9600,val,tcm,7.556684364698287e-05,5.403961404164632,,,0.0781593618914485,5.297341247399648,1.8276802132527032,0.09265527408570051,0.006659985762477542,0.002524967357762131,0.0009184953247313388,20.558875878651936,,0.44444444179534914
11,10560,train,tcm,7.095141061202792e-05,4.7026217870414255,,,0.0795290263039836,4.591321439171831,2.3300520260973525,0.07785816501515606,0.005499202675762641,0.0013506171162986542,0.0006849819898718579,20.644780932863554,0.3994165246239087,0.434788432251662
11,10560,val,tcm,7.095141061202792e-05,5.374249235788981,,,0.07870452875892321,5.256231780846914,2.9089309016863507,0.09322797199711204,0.006945195489485438,0.0020627613914499855,0.0009007957009695626,20.50030247370402,,0.44444444179534914
12,11520,train,tcm,6.611034489906902e-05,4.651200148214897,,,0.08113822693703696,4.538560904562473,2.3064834064027915,0.07791562968632207,0.005015518736252033,0.0014307343500459437,0.0006446253204709743,20.575937098264696,0.4010720852306501,0.43710565199144186
12,11520,val,tcm,6.611034489906902e-05,5.325461542606353,,,0.07956128710259994,5.20428831577301,3.159478709101677,0.09246329385787248,0.006393053623226782,0.0013152869940336487,0.0007708340742586491,20.453117243448894,,0.44444444179534914
13,12480,train,tcm,6.109705615509479e-05,4.666008243088921,,,0.08118606957335335,4.552050587783257,2.4377542295493186,0.07738626567055083,0.0051513415706092285,0.001402928859443892,0.000655427055106846,20.536462554335593,0.38574891508421083,0.44082716785681747
13,12480,val,tcm,6.109705615509479e-05,5.291440526644389,,,0.07777438287933668,5.178998895486196,2.4545504813392958,0.09241947149857879,0.006700881242674465,0.0020970255951913894,0.0008797906977027499,20.626581160227456,,0.44444444179534914
